/usr/lib/jvm/java-8-openjdk-amd64/bin/java -Dvisualvm.id=23992248768131 -javaagent:/home/szkster/Programs/idea-IC-181.4203.550/lib/idea_rt.jar=41905:/home/szkster/Programs/idea-IC-181.4203.550/bin -Dfile.encoding=UTF-8 -classpath /usr/lib/jvm/java-8-openjdk-amd64/jre/lib/charsets.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/icedtea-sound.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/jaccess.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/java-atk-wrapper.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/nashorn.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunec.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jce.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jfxswt.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/jsse.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/management-agent.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/resources.jar:/usr/lib/jvm/java-8-openjdk-amd64/jre/lib/rt.jar:/home/szkster/IdeaProjects/SeDiTo/gui/target/scala-2.12/test-classes:/home/szkster/IdeaProjects/SeDiTo/gui/target/scala-2.12/classes:/home/szkster/.ivy2/cache/org.fxmisc.wellbehaved/wellbehavedfx/jars/wellbehavedfx-0.3.3.jar:/home/szkster/.ivy2/cache/org.fxmisc.undo/undofx/jars/undofx-2.1.0.jar:/home/szkster/.ivy2/cache/org.fxmisc.richtext/richtextfx/jars/richtextfx-0.9.1.jar:/home/szkster/.ivy2/cache/net.jcip/jcip-annotations/jars/jcip-annotations-1.0.jar:/home/szkster/.ivy2/cache/info.debatty/java-string-similarity/jars/java-string-similarity-1.1.0.jar:/home/szkster/.ivy2/cache/org.slf4j/slf4j-api/jars/slf4j-api-1.7.25.jar:/home/szkster/.ivy2/cache/org.scalatest/scalatest_2.12/bundles/scalatest_2.12-3.0.4.jar:/home/szkster/.ivy2/cache/org.scalactic/scalactic_2.12/bundles/scalactic_2.12-3.0.4.jar:/home/szkster/.ivy2/cache/org.scala-lang.modules/scala-xml_2.12/bundles/scala-xml_2.12-1.0.5.jar:/home/szkster/.ivy2/cache/org.scala-lang.modules/scala-parser-combinators_2.12/bundles/scala-parser-combinators_2.12-1.0.4.jar:/home/szkster/.ivy2/cache/org.log4s/log4s_2.12/jars/log4s_2.12-1.4.0.jar:/home/szkster/.ivy2/cache/org.bitbucket.cowwoc/diff-match-patch/jars/diff-match-patch-1.1.jar:/home/szkster/.ivy2/cache/io.spray/spray-json_2.12/bundles/spray-json_2.12-1.3.4.jar:/home/szkster/.ivy2/cache/com.beachape/enumeratum_2.12/jars/enumeratum_2.12-1.5.12.jar:/home/szkster/.ivy2/cache/com.beachape/enumeratum-macros_2.12/jars/enumeratum-macros_2.12-1.5.9.jar:/home/szkster/.ivy2/cache/ch.qos.logback/logback-core/jars/logback-core-1.2.3.jar:/home/szkster/.ivy2/cache/ch.qos.logback/logback-classic/jars/logback-classic-1.2.3.jar:/home/szkster/IdeaProjects/SeDiTo/common/target/scala-2.12/test-classes:/home/szkster/IdeaProjects/SeDiTo/common/target/scala-2.12/classes:/home/szkster/.ivy2/cache/org.reactfx/reactfx/jars/reactfx-2.0-M5.jar:/home/szkster/.ivy2/cache/org.fxmisc.flowless/flowless/jars/flowless-0.6.jar:/home/szkster/.ivy2/cache/org.typelevel/cats-core_2.12/jars/cats-core_2.12-1.0.1.jar:/home/szkster/.ivy2/cache/org.typelevel/cats-kernel_2.12/jars/cats-kernel_2.12-1.0.1.jar:/home/szkster/.ivy2/cache/org.typelevel/cats-macros_2.12/jars/cats-macros_2.12-1.0.1.jar:/home/szkster/.ivy2/cache/org.typelevel/machinist_2.12/jars/machinist_2.12-0.6.2.jar:/home/szkster/IdeaProjects/SeDiTo/aligner/target/scala-2.12/test-classes:/home/szkster/IdeaProjects/SeDiTo/aligner/target/scala-2.12/classes:/home/szkster/.ivy2/cache/com.github.haifengl/smile-core/jars/smile-core-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-data/jars/smile-data-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-graph/jars/smile-graph-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-interpolation/jars/smile-interpolation-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-math/jars/smile-math-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-nlp/jars/smile-nlp-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-plot/jars/smile-plot-1.5.1.jar:/home/szkster/.ivy2/cache/com.github.haifengl/smile-scala_2.12/jars/smile-scala_2.12-1.5.1.jar:/home/szkster/.ivy2/cache/com.jhlabs/filters/jars/filters-2.0.235.jar:/home/szkster/.ivy2/cache/com.thoughtworks.xstream/xstream/jars/xstream-1.4.8.jar:/home/szkster/.ivy2/cache/org.swinglabs/swing-worker/jars/swing-worker-1.1.jar:/home/szkster/.ivy2/cache/org.swinglabs/swingx/jars/swingx-1.6.1.jar:/home/szkster/.ivy2/cache/xmlpull/xmlpull/jars/xmlpull-1.1.3.1.jar:/home/szkster/.ivy2/cache/xpp3/xpp3_min/jars/xpp3_min-1.1.4c.jar:/home/szkster/.ivy2/cache/org.apache.commons/commons-lang3/jars/commons-lang3-3.7.jar:/home/szkster/.ivy2/cache/org.apache.commons/commons-text/jars/commons-text-1.3.jar:/home/szkster/.ivy2/cache/org.scala-lang.modules/scala-java8-compat_2.12/jars/scala-java8-compat_2.12-0.9.0.jar:/home/szkster/.sbt/boot/scala-2.12.6/lib/scala-library.jar:/home/szkster/.sbt/boot/scala-2.12.6/lib/scala-reflect.jar com.kristofszilagyi.sedito.gui.WholeAlgorithmMeasurer
201  [main] INFO  c.k.s.gui.WholeAlgorithmMeasurer - Start
104954 [main] INFO  c.k.s.gui.WholeAlgorithmMeasurer - Training results: f1: 0.99534, tp: 34908, fp: 69, fn: 258, selPos: 34977, expectedPos: 35166, total mispred: 327
minor_changes2                    : f1: 1.00000, tp:  130, fp:  0, fn:  0, selPos:  130, expectedPos:  130, total mispred:  0
mix_imports                       : f1: 1.00000, tp:  154, fp:  0, fn:  0, selPos:  154, expectedPos:  154, total mispred:  0
mlpipeline_h                      : f1: 1.00000, tp:  365, fp:  0, fn:  0, selPos:  365, expectedPos:  365, total mispred:  0
move_within_line                  : f1: 1.00000, tp:    4, fp:  0, fn:  0, selPos:    4, expectedPos:    4, total mispred:  0
one_line                          : f1: 1.00000, tp:  572, fp:  0, fn:  0, selPos:  572, expectedPos:  572, total mispred:  0
pro_file                          : f1: 1.00000, tp: 1012, fp:  0, fn:  0, selPos: 1012, expectedPos: 1012, total mispred:  0
pro_file10                        : f1: 1.00000, tp:  962, fp:  0, fn:  0, selPos:  962, expectedPos:  962, total mispred:  0
pro_file_2                        : f1: 1.00000, tp: 1190, fp:  0, fn:  0, selPos: 1190, expectedPos: 1190, total mispred:  0
pro_file_4                        : f1: 1.00000, tp: 1211, fp:  0, fn:  0, selPos: 1211, expectedPos: 1211, total mispred:  0
pro_file_6                        : f1: 1.00000, tp:  947, fp:  0, fn:  0, selPos:  947, expectedPos:  947, total mispred:  0
pro_file_7                        : f1: 1.00000, tp: 1313, fp:  0, fn:  0, selPos: 1313, expectedPos: 1313, total mispred:  0
pro_file_8                        : f1: 1.00000, tp: 1333, fp:  0, fn:  0, selPos: 1333, expectedPos: 1333, total mispred:  0
pro_file_9                        : f1: 1.00000, tp:  977, fp:  0, fn:  0, selPos:  977, expectedPos:  977, total mispred:  0
qstringutils_h                    : f1: 1.00000, tp:  319, fp:  0, fn:  0, selPos:  319, expectedPos:  319, total mispred:  0
sided_feature_h                   : f1: 1.00000, tp:  104, fp:  0, fn:  0, selPos:  104, expectedPos:  104, total mispred:  0
simple                            : f1: 1.00000, tp:  384, fp:  0, fn:  0, selPos:  384, expectedPos:  384, total mispred:  0
simple_2                          : f1: 1.00000, tp:  534, fp:  0, fn:  0, selPos:  534, expectedPos:  534, total mispred:  0
space_differences                 : f1: 1.00000, tp:  181, fp:  0, fn:  0, selPos:  181, expectedPos:  181, total mispred:  0
space_differences2                : f1: 1.00000, tp:  911, fp:  0, fn:  0, selPos:  911, expectedPos:  911, total mispred:  0
test_model_py3                    : f1: 1.00000, tp:  911, fp:  0, fn:  0, selPos:  911, expectedPos:  911, total mispred:  0
test_pro_changes                  : f1: 1.00000, tp:  903, fp:  0, fn:  0, selPos:  903, expectedPos:  903, total mispred:  0
utils_py2                         : f1: 1.00000, tp:  363, fp:  0, fn:  0, selPos:  363, expectedPos:  363, total mispred:  0
utilstest_py                      : f1: 1.00000, tp:  217, fp:  0, fn:  0, selPos:  217, expectedPos:  217, total mispred:  0
104988 [main] INFO  c.k.s.gui.WholeAlgorithmMeasurer - Took: 1 minutes, 44 seconds

Process finished with exit code 0
